id,Topic,Subtopic,Purpose,Persuasion_Techniques,Call_to_Action,Keywords,Emojis,Hashtags,Mentioned_Entities,Linked_URLs,Bias,Subjectivity,Sentiment,Emotional_Intensity,Informality,Personal_Pronouns,Persuasiveness,Factual_vs_Opinion,Political_Orientation,Emotion_Type,Time_Reference,Directness,Clarity,Tone,Device_Usage,Style,Technique,Authenticity,Theme,tweet_text
1466064514538000393,#LeBronJames #China #ChineseProstitute #FJB #BlackLivesMatter https://t.co/W5VA9HQTVg,"LeBron James, China, Black Lives Matter","Chinese Prostitute, FJB",To inform,None,None,"LeBron James, China, Chinese Prostitute, FJB, Black Lives Matter",None,"#LeBronJames, #China, #ChineseProstitute, #FJB, #BlackLivesMatter","LeBron James, China, Black Lives Matter",https://t.co/W5VA9HQTVg,Moderate,Somewhat Subjective,Neutral,Calm,Semi-formal,None,Low,Mixed,None,None,None,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,"Politics, Sports"
1466053087018242050,"Iâ€™m traveling for work, and meandered off solo tonight, where I stumbled across an art gallery. I bought this heart vase, and I believe I will put cherry blossoms in it. For my alchemist â¤ï¸ #BlackLivesMatter https://t.co/Ex5Th7JCZ7",Personal Experience,"Art Purchase, Work Travel",Narrate an Event,Storytelling,None,"traveling, work, art gallery, heart vase, cherry blossoms, alchemist",â¤ï¸,#BlackLivesMatter,,https://t.co/Ex5Th7JCZ7,Neutral,Somewhat Subjective,Positive,Moderate,Casual,I,Low,Mixed,None,Joy,Present,Direct,Clear and Unambiguous,Passive,None,Deductive,Descriptive Imagery,Unverified Claims,"Personal Experience, Art"
1466049952157679623,"Today, 6 pm, online, open to everybody, my talk on ""debunking the science if racism"": how scientists have contributed, and importantly continue to contribute, to systemic racismn https://t.co/TbMOvNFHCUnn#racism #BlackLivesMatter #science #discrimination #biases #educational https://t.co/6Az5fsm3FK",Debunking the science of racism,Role of scientists in systemic racism,"Inform, Educate","Appeal to reason, Appeal to authority",None,"debunking, science of racism, scientists, systemic racism",None,"#racism, #BlackLivesMatter, #science, #discrimination, #biases, #educational",None,"https://t.co/TbMOvNFHCUnn, https://t.co/6Az5fsm3FK",Neutral,Somewhat Subjective,Neutral,Calm,Formal,First person,Medium,Mixed,None,None,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,None,Verified Facts,"Education, Social Issues, Science"
1466067095519649801,"Hush Money, How One Woman Proved Systemic Racism in her Workplace and Kept her Job by Jacquie AbramnnðŸ“š https://t.co/fLHZJtEL98nn#BookBoost #WritingCommunity #BookPromo #BookPlug #BookLover #BookBuzz #racialdiscrimination #racism #blacklivesmatter https://t.co/rmuPVahw5U",Book Promotion,Racism in the Workplace,"Inform, Promote","Appeal to Emotion, Authority",Soft,"Hush Money, Systemic Racism, Workplace, Job, Jacquie Abram",ðŸ“š,"#BookBoost, #WritingCommunity, #BookPromo, #BookPlug, #BookLover, #BookBuzz, #racialdiscrimination, #racism, #blacklivesmatter",Jacquie Abram,"https://t.co/fLHZJtEL98, https://t.co/rmuPVahw5U",Neutral,Objective,Neutral,Moderate,Semi-formal,Third person,Medium,Mixed,None,Anticipation,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Unverified Claims,Social Issues
1466062570222149640,This kind of thing should be the #BlackLivesMatter focus,Black Lives Matter,Focus of the movement,Express opinion,None,None,"Black Lives Matter, focus",None,BlackLivesMatter,None,None,Moderate,Highly Subjective,Neutral,Calm,Casual,None,Low,Opinionated,None,None,Present,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Social Issues
1466054020133535752,RT @bigricanman: Rest In Peace brother ðŸ’™ðŸ–¤ðŸ˜ž #BlueLivesMatter,Death,Police officer's death,Expressing condolences,None,None,"Rest In Peace, brother","ðŸ’™, ðŸ–¤, ðŸ˜ž",#BlueLivesMatter,@bigricanman,None,Neutral,Somewhat Subjective,Negative,Moderate,Casual,None,Low,Opinionated,Right-leaning,Sadness,Past,Direct,Clear and Unambiguous,Passive,None,None,None,Unverified Claims,Social Issues
1466049905965735942,RT @SNFAgoraJHU: Proud to co-sponsor this upcoming event with @jhuafricana !,Event Sponsorship,Not specified,To Inform,None,None,"co-sponsor, upcoming event",None,None,"@SNFAgoraJHU, @jhuafricana",None,Neutral,Objective,Neutral,Calm,Formal,None,Low,Factual,None,None,Future,Direct,Clear and Unambiguous,Assertive,None,Deductive,None,Verified Facts,Education
1466071089121882113,"RT @deepa_driver: Typically generous, hugely insightful, warm speech by @CraigMurrayOrg via @AlbaParty nAs a migrant myself, Craigâ€™s comments on those who lost their lives in the Channel meant a lot to menn#BlackLivesMatter isnâ€™t just a phrasennThe justice system is brokennnhttps://t.co/vpbwYam31k",Social Issues,"Immigration, Racial Justice, Justice System",Express opinion,"Appeal to emotion, Anecdotal evidence",None,"generous, insightful, warm speech, migrant, Channel, Black Lives Matter, justice system, broken",None,#BlackLivesMatter,"@deepa_driver, @CraigMurrayOrg, @AlbaParty",https://t.co/vpbwYam31k,Moderate,Highly Subjective,Mixed,Moderate,Semi-formal,myself,Medium,Opinionated,Left-leaning,"Sadness, Anticipation",Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,"Storytelling, Anecdotal Evidence",Unverified Claims,Social Issues
1466065566972719105,RT @bigricanman: Rest In Peace brother ðŸ’™ðŸ–¤ðŸ˜ž #BlueLivesMatter,Death,Respect for the deceased,Express feelings,Appeal to emotion,None,"Rest In Peace, brother","💙, 🖤, 😞",BlueLivesMatter,@bigricanman,None,Neutral,Highly Subjective,Negative,High,Casual,Second person,Low,Opinionated,Right-leaning,Sadness,Past,Direct,Clear and Unambiguous,Passive,None,None,None,Unverified Claims,Social Issues
1466063966103379978,@TheRoot #Police officers usually train in #jails and #prisons before they are placed on patrol duty which allows #racist cops a legal way to kill and harass black and brown #Americans whom they dislike. #BADCOPS #PoliceBrutality #PoliceViolence #Stormfront #OathKeepers #BlackLivesMatter https://t.co/J0QzLFIsx5,Police Training and Racism,"Police Brutality, Racist Cops",Express feelings,Appeal to emotion,None,"Police, Jails, Prisons, Patrol Duty, Racist Cops, Kill, Harass, Black and Brown Americans",None,"#Police, #jails, #prisons, #racist, #BADCOPS, #PoliceBrutality, #PoliceViolence, #Stormfront, #OathKeepers, #BlackLivesMatter",@TheRoot,https://t.co/J0QzLFIsx5,Strong,Highly Subjective,Negative,High,Semi-formal,Third person,High,Opinionated,Left-leaning,Anger,Present,Direct,Clear and Unambiguous,Aggressive,None,Deductive,Storytelling,Unverified Claims,Social Issues
1465899518411608072,RT @RickSydney: #History | The Germantown Petition Against Slavery: Crash Course Black American History nn#wtpBLUE #BLM #Demvoice1 #Americans ðŸ‡ºðŸ‡¸ðŸ«‚#ONEV1 #FreshResists #FreshVoicesRise #Dems4USA #VoteBlue2022 #AsianLivesMatter #NativeAmericans #BlackLivesMatter #Jewishnhttps://t.co/rGxHJqEKDn,"History, Slavery, Black American History",Germantown Petition Against Slavery,"Inform, Express feelings","Appeal to emotion, Appeal to authority",None,"Germantown Petition, Slavery, Black American History, BLM, Demvoice1, Americans, ONEV1, FreshResists, FreshVoicesRise, Dems4USA, VoteBlue2022, AsianLivesMatter, NativeAmericans, BlackLivesMatter, Jewish","ðŸ‡ºðŸ‡¸, ðŸ«‚","#History, #wtpBLUE, #BLM, #Demvoice1, #Americans, #ONEV1, #FreshResists, #FreshVoicesRise, #Dems4USA, #VoteBlue2022, #AsianLivesMatter, #NativeAmericans, #BlackLivesMatter, #Jewish",@RickSydney,https://t.co/rGxHJqEKDn,Moderate,Somewhat Subjective,Neutral,Moderate,Semi-formal,Third person,Medium,Mixed,Left-leaning,None,Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Unverified Claims,"History, Politics, Social Issues"
1466072201807941644,"RT @Amanbiede: Twitter, it is wrong to profile black African American professionals with voice & try to silence them because they said #NoMore! nn#BlackLivesMatter #BlackTwitter #NAACP @paraga @RandPaul @Twitter @TwitterSupport https://t.co/98PyGgxUfc",Social Issues,Racial Discrimination,"To express feelings, to inform","Appeal to emotion, appeal to authority",None,"profile, black African American professionals, silence, NoMore",None,"NoMore, BlackLivesMatter, BlackTwitter, NAACP","Twitter, paraga, RandPaul, TwitterSupport",https://t.co/98PyGgxUfc,Strong,Highly Subjective,Negative,High,Semi-formal,Third person,High,Opinionated,None,Anger,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Unverified Claims,Social Issues
1466068813254852608,#DefundThePolice #Police #BlackLivesMatter #FJB https://t.co/fLqfuxV5Um,Police Funding,Defunding the Police,To express opinion,Hashtags,None,"DefundThePolice, Police, BlackLivesMatter, FJB",,"#DefundThePolice, #Police, #BlackLivesMatter, #FJB",,https://t.co/fLqfuxV5Um,Strong,Highly Subjective,Negative,Moderate,Casual,,Medium,Opinionated,Left-leaning,Anger,None,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Politics
1466067447748911106,"RT @EkpyrosisP: Today, Ekpyrosis Press remembers the death of James Baldwin, author, playwright, and critic of American racial injustice. Baldwinâ€™s brutal critique is a specter still haunting American democracy. #BLM #JamesBaldwin #History #1619Project  #CriticalRaceTheory #BlackLivesMatter https://t.co/jyW504ifsL",James Baldwin,"Death anniversary, Critic of American racial injustice","Inform, Remember","Appeal to emotion, Authority",None,"James Baldwin, Ekpyrosis Press, American racial injustice, American democracy",None,"#BLM, #JamesBaldwin, #History, #1619Project, #CriticalRaceTheory, #BlackLivesMatter","Ekpyrosis Press, James Baldwin",https://t.co/jyW504ifsL,Moderate,Somewhat Subjective,Mixed,Moderate,Formal,Third person,Medium,Mixed,Left-leaning,"Sadness, Anticipation",Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Verified Facts,Social Issues
1466068789737373700,"May every time you refused to say #BlackLivesMatterÂ  for the world to hear haunt your sleep, may every leader you lose be blessed to create the thing God sent them to do without you, may you be as bereft as you left Black people last year, and so many others before us, amen +",Racial Injustice,Black Lives Matter Movement,Express feelings,Appeal to emotion,None,"Black Lives Matter, refused, leader, bereft, Black people",None,BlackLivesMatter,None,None,Strong,Highly Subjective,Negative,High,Semi-formal,"you, them, us",High,Opinionated,Left-leaning,Anger,Past,Direct,Clear and Unambiguous,Aggressive,None,Deductive,Storytelling,Unverified Claims,Social Issues
1466062249458552834,"RT @Mommy_LuLu2: This may finally put an end to the anti #BLM & pro #BlueLivesMatter chatter now that the cops are killing crackers, too. n.nðŸ¤¨n.nTucson Police Dept moves to terminate Officer Ryan Remington after shooting man in wheelchair - WaPo https://t.co/1PnFkvwH9R",Police Misconduct,Shooting Incident by Police Officer,To Inform,Appeal to Emotion,None,"end, anti #BLM, pro #BlueLivesMatter, cops, killing, crackers, Tucson Police Dept, Officer Ryan Remington, shooting, man in wheelchair, terminate",ðŸ¤¨,"#BLM, #BlueLivesMatter","Tucson Police Dept, Officer Ryan Remington, WaPo",https://t.co/1PnFkvwH9R,Strong,Highly Subjective,Negative,High,Casual,Third person,Medium,Mixed,Left-leaning,Anger,Present,Direct,Clear and Unambiguous,Assertive,None,Abductive,Storytelling,Unverified Claims,Social Issues
1466074292978810886,"RT @KeepCalmPersist: On this day, December 1, 1955nPolice Arrest Rosa Parks for Violating Bus Segregation Laws in AlabamanTo overcome racial inequality, we must confront our history. @eji_org n#ConfrontOurHistory #BlackLivesMatter nhttps://t.co/gkjCTNt4Zn",Civil Rights Movement,"Rosa Parks, Bus Segregation Laws","Inform, Persuade","Appeal to Authority, Appeal to Emotion",None,"Rosa Parks, Bus Segregation Laws, racial inequality, history",None,"#ConfrontOurHistory, #BlackLivesMatter","@KeepCalmPersist, @eji_org",https://t.co/gkjCTNt4Zn,Moderate,Somewhat Subjective,Mixed,Moderate,Formal,First person,Medium,Mixed,Left-leaning,"Anticipation, Sadness",Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Verified Facts,Social Issues
1466068875594903569,RT @ThiccDominicana: When she says she's having a girls night out what she's really doing is going to pay her bull a visit.n#Snowbunny #BBC #BlackBred #BlackBreeding #BLM #BNWO #QoS #BlackLivesMatter #Built4BBC #Blacked #SayNoToWhiteGuys #saynotowhitebois2021 #nomorewhitebois #BBConly https://t.co/Hcjt3CbYSb,Interpersonal Relationships,Girls' Night Out,To express an opinion,None,None,"Girls night out, bull, visit",None,"#Snowbunny, #BBC, #BlackBred, #BlackBreeding, #BLM, #BNWO, #QoS, #BlackLivesMatter, #Built4BBC, #Blacked, #SayNoToWhiteGuys, #saynotowhitebois2021, #nomorewhitebois, #BBConly",@ThiccDominicana,https://t.co/Hcjt3CbYSb,Strong,Highly Subjective,Neutral,Moderate,Casual,Third person,Low,Opinionated,None,None,Present,Indirect,Ambiguous,Passive,None,None,None,Unverified Claims,Social Issues
1466051121240231942,RT @bigricanman: Rest In Peace brother ðŸ’™ðŸ–¤ðŸ˜ž #BlueLivesMatter,Death,Loss of a police officer,To express condolences,Appeal to emotion,None,"Rest In Peace, brother, #BlueLivesMatter","ðŸ’™, ðŸ–¤, ðŸ˜ž",#BlueLivesMatter,@bigricanman,,Moderate,Highly Subjective,Negative,High,Casual,Second person,Low,Opinionated,Right-leaning,Sadness,Past,Direct,Clear and Unambiguous,Passive,None,None,None,Unverified Claims,Social Issues
1466064549950500867,RT @LindaMi14118735: #America #BlackLivesMatter  #BlackTwitter #ADOS #StrongerTogether2021 https://t.co/o7pwNnJHIb,Social Issues,"Black Lives Matter, ADOS, Unity",To Inform,None,None,"America, Black Lives Matter, Black Twitter, ADOS, Stronger Together 2021",None,"#America, #BlackLivesMatter, #BlackTwitter, #ADOS, #StrongerTogether2021",@LindaMi14118735,https://t.co/o7pwNnJHIb,Moderate,Somewhat Subjective,Neutral,Calm,Semi-formal,None,Low,Opinionated,Left-leaning,None,Present,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Social Issues
1466067277846036484,"Yeah, about 14 years ago, this happened. This is what it feels like when your fate is in the hands of the law, and the law is not on your side: https://t.co/LsSMMdBNmu #blacklivesmatter",Social Justice,Law & Order,To express feelings,Appeal to emotion,None,"14 years ago, fate, hands of the law, law is not on your side",,#blacklivesmatter,,https://t.co/LsSMMdBNmu,Strong,Highly Subjective,Negative,High,Casual,your,Medium,Opinionated,Left-leaning,Fear,Past,Direct,Clear and Unambiguous,Assertive,,Deductive,Storytelling,Unverified Claims,Social Issues
1466065902844014592,RT @SweetPea1636: Samir Jefferson was shot 18 times on Monday in Philadelphia night after being ambushed at a bus stop by adult men. nn#JusticeforSamir #SamirJefferson #BlackLivesMatter https://t.co/GdLLhaIruJ,Crime,Shooting of Samir Jefferson,Inform,Appeal to emotion,None,"Samir Jefferson, shot, Philadelphia, ambushed, bus stop, adult men",,"#JusticeforSamir, #SamirJefferson, #BlackLivesMatter","Samir Jefferson, Philadelphia",https://t.co/GdLLhaIruJ,Moderate,Somewhat Subjective,Negative,High,Semi-formal,he,Medium,Mixed,None,Sadness,Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Storytelling,Unverified Claims,Social Issues
1466060801907830789,RT @bigricanman: Rest In Peace brother ðŸ’™ðŸ–¤ðŸ˜ž #BlueLivesMatter,Death,Paying Respects,Express Feelings,Appeal to Emotion,None,"Rest In Peace, brother","ðŸ’™, ðŸ–¤, ðŸ˜ž",BlueLivesMatter,bigricanman,None,Neutral,Highly Subjective,Mixed,High,Casual,Second Person,Low,Opinionated,Right-leaning,Sadness,Past,Direct,Clear and Unambiguous,Passive,None,None,None,Unverified Claims,Social Issues
1466038425832853508,RT @asullivan6alice: @oXxRowanxXo Thanks Rowan!ðŸ’™ðŸŒŠðŸŒŠðŸŒŠðŸŒ²ðŸŒŽâ˜®ï¸ðŸ•ŠðŸ¶ðŸ¾ðŸ˜½ðŸˆðŸ»â€â„ï¸ðŸ¼âœŒï¸ðŸ•ŠnWednesday Follow Back Party #StrongerTogether n#SeasonOfPeaceðŸ•Š n#BeKindBeTheChange n#SpreadJoy n#RespectAllCulturesRaces n#VotingRightsNow n#wtpBLUE n#BlackLivesMatter n#LGBTQIA #ClimateAction n#SaveOurWildlife n#AdoptDontShop https://t.co/CT5dSuDlzS,Social Issues,"Voting Rights, Racial Equality, LGBTQIA Rights, Climate Change, Wildlife Conservation, Animal Adoption",Express Feelings,Appeal to Emotion,Soft,"Follow Back Party, StrongerTogether, SeasonOfPeace, BeKindBeTheChange, SpreadJoy, RespectAllCulturesRaces, VotingRightsNow, wtpBLUE, BlackLivesMatter, LGBTQIA, ClimateAction, SaveOurWildlife, AdoptDontShop","ðŸ’™, ðŸŒŠ, ðŸŒ², ðŸŒŽ, â˜®ï¸, ðŸ•Š, ðŸ¶, ðŸ¾, ðŸ˜½, ðŸˆ, ðŸ»â€â„ï¸, ðŸ¼, âœŒï¸, ðŸ•Š","#StrongerTogether, #SeasonOfPeace, #BeKindBeTheChange, #SpreadJoy, #RespectAllCulturesRaces, #VotingRightsNow, #wtpBLUE, #BlackLivesMatter, #LGBTQIA, #ClimateAction, #SaveOurWildlife, #AdoptDontShop","@asullivan6alice, @oXxRowanxXo",https://t.co/CT5dSuDlzS,Moderate,Highly Subjective,Positive,High,Casual,Second person,High,Opinionated,Left-leaning,Joy,Present,Indirect,Clear and Unambiguous,Assertive,None,Inductive,Storytelling,Unverified Claims,Social Issues
1466069346204065795,RT @Quai khalif I am him! #blacklivesmatter follow all my social media outlets! https://t.co/5Jcy5fhBpy,Personal Promotion,Social Media Promotion,Persuade,Authority,Hard,"I am him, follow, social media outlets",,#blacklivesmatter,@Quai khalif,https://t.co/5Jcy5fhBpy,Neutral,Somewhat Subjective,Neutral,Moderate,Casual,"I, my",Medium,Opinionated,None,Anticipation,Present,Direct,Clear and Unambiguous,Assertive,,Deductive,,Unverified Claims,Social Issues
1466061990871269381,"RT @MartinWilliam95: ""Injustice anywhere is a threat to #justice everywhere.""n#MLK #BlackLivesMatter #MalcolmX #racism",Social Justice,Racism,To express feelings,Appeal to authority,None,"Injustice, Threat, Justice",None,"#justice, #MLK, #BlackLivesMatter, #MalcolmX, #racism","MartinWilliam95, MLK, Black Lives Matter, Malcolm X",None,Strong,Highly subjective,Negative,Moderate,Semi-formal,None,High,Opinionated,Left-leaning,Anger,None,Direct,Clear and unambiguous,Assertive,None,Deductive,None,Unverified claims,Social Issues
1466052567780188162,RT @FlafScotland: #RosaParks #HERstory #CivilRights #BlackLivesMatter https://t.co/4DrIFSUUYg,Civil Rights,"Rosa Parks, Black Lives Matter",To Inform,None,None,"Rosa Parks, Civil Rights, Black Lives Matter",None,"#RosaParks, #HERstory, #CivilRights, #BlackLivesMatter",@FlafScotland,https://t.co/4DrIFSUUYg,Neutral,Objective,Neutral,Calm,Formal,None,Low,Factual,None,None,None,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Social Issues
